,CAN,COMPR,D1,D743,D841,D872,D894,EEN,EEN_DIS,EER,FDD,GCD,GCN,GCN_DIS,GCN_YEN,GCR,GCR_YER,GDN,GDN_DIS,GDN_DIS_YEN,GDN_YEN,GEN,GEN_YEN,GIN,GIN_OTHER,GIN_OTHER_YEN,GIN_YEN,GIX,GLN,GLN_DIS,GLN_DIS_YEN,GLN_YEN,GLN_YEN_TARGET,GON,GPN,GPN_YEN,GRN,GRN_YEN,GSN,GSN_YEN,GYN,GYN_YEN,HICP,I77Q4I78Q1,I81Q1,I82Q1,I84Q2,I92Q4,I98Q1,INFQ,INFT,INN,INN_YEN,ITD,ITN,ITR,KSR,LFN,LNN,LNT,LPROD,LSL,LSR,LTN,M3N,M3R,MTD,MTN,MTR,NFA,NFN,NFN_YEN,OGN,OGN_YEN,PCD,PCN,PCR,PYN,PYN_DIS,PYN_DIS_YEN,PYR,SCD,SCN,SCR,SSN,SSN_YEN,STN,STRQ,TBN,TBR,TDN,TDN_YEN,TDN_YEN_DIS,TFT,TIME,TIN,TIN_YEN,TRN,TRN_FIRMS,TRN_FIRMS_YEN,TRN_OTHER,TRN_OTHER_YEN,TRN_YEN,TRN_YEN_DIS,ULC,ULT,UNN,URT,URX,WIN,WLN,WRN,XTD,XTN,XTR,YED,YEN,YEN_DIS,YER,YER_DIS,YET,YFD,YFN,YGA,YIN,YIN_DIS,YWD,YWDX,YWR,YWRX,
1982Q3,-9145.8531 ,118.5446 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1883 ,-0.0388 ,0.6890 ,1017182.3007 ,0.6686 ,90499.7038 ,7.3708 ,0.1626 ,135353.3810 ,0.1626 ,243605.0410 ,1943.0983 ,0.0035 ,0.4377 ,276255.6224 ,0.4964 ,18187.0140 ,6194.0473 ,0.0111 ,0.0327 ,9.2223 ,-29751.4617 ,0.0000 ,0.0000 ,-0.0535 ,-0.0535 ,193485.0693 ,-8859.7694 ,-0.0159 ,246504.1607 ,0.4429 ,-11564.4477 ,-0.0208 ,78935.2562 ,0.1418 ,59.2102 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0239 ,0.0218 ,20891.6923 ,0.0375 ,0.7103 ,120807.0283 ,170077.0741 ,10959228.6889 ,118144.9143 ,108274.4300 ,110413.2224 ,7.6880 ,106451.9030 ,1749325.6659 ,13.7528 ,14.2100 ,21.2545 ,0.9182 ,169649.7675 ,184773.4748 ,-187715.7771 ,3086.0880 ,0.0055 ,19327.8762 ,0.0347 ,0.6922 ,353129.6235 ,510172.9641 ,428591.0859 ,-52077.9216 ,-0.0936 ,619193.5485 ,0.8750 ,4313.7611 ,4929.9412 ,94313.1352 ,0.1695 ,13.0983 ,0.0074 ,-12231.9411 ,11875.4655 ,63376.2898 ,0.1139 ,0.0007 ,1.1513 ,51.0000 ,53637.2218 ,0.0964 ,118300.3505 ,15849.6376 ,0.0285 ,6333.1768 ,0.0114 ,0.2126 ,0.1959 ,0.3717 ,0.3710 ,9870.4843 ,0.0654 ,0.0835 ,309395.8845 ,8571127.1683 ,2.8575 ,0.8005 ,157417.8264 ,196648.9402 ,0.6686 ,556518.1757 ,0.0000 ,832408.8259 ,0.0000 ,850426.5027 ,0.6041 ,502880.9539 ,0.9788 ,556518.1757 ,0.0000 ,0.8165 ,0.8645 ,84.8922 ,20893.1964 ,
1982Q4,-5868.2600 ,115.9370 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1788 ,-0.0532 ,0.7023 ,1013882.1230 ,0.6782 ,91843.0240 ,-437.5314 ,0.1620 ,135426.3308 ,0.1628 ,253044.6830 ,1987.9954 ,0.0035 ,0.4464 ,281878.3753 ,0.4973 ,18304.2394 ,5898.1813 ,0.0104 ,0.0323 ,9.2665 ,-29806.5865 ,0.0000 ,0.0000 ,-0.0526 ,-0.0526 ,198039.9919 ,-7977.4857 ,-0.0141 ,252071.7888 ,0.4447 ,-11502.3471 ,-0.0203 ,80340.6769 ,0.1417 ,60.3456 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0214 ,0.0225 ,21829.1009 ,0.0385 ,0.7196 ,121626.7494 ,169019.2861 ,11018655.6881 ,118506.4686 ,108177.9500 ,110641.9673 ,7.6900 ,105672.4248 ,1745570.8869 ,13.1557 ,14.2657 ,20.9356 ,0.9417 ,171390.9338 ,181993.8723 ,-193584.0371 ,2511.6787 ,0.0044 ,19424.4396 ,0.0343 ,0.7079 ,363264.7468 ,513124.5310 ,437172.2287 ,-51853.8991 ,-0.0915 ,617521.5095 ,0.3993 ,-1499.4555 ,-3754.7790 ,96918.9006 ,0.1710 ,12.3349 ,0.0081 ,-8379.9386 ,18072.8818 ,64745.2411 ,0.1142 ,0.0001 ,1.1528 ,52.0000 ,54650.0392 ,0.0964 ,121096.2292 ,16333.1684 ,0.0288 ,6574.4322 ,0.0116 ,0.2136 ,0.1962 ,0.3777 ,0.3760 ,10328.5186 ,0.0664 ,0.0872 ,314165.0950 ,8747650.0416 ,2.9042 ,0.8148 ,163010.9951 ,200066.7541 ,0.6814 ,566855.1261 ,0.0000 ,831888.2507 ,0.0000 ,854599.4284 ,0.6157 ,512205.0869 ,0.9734 ,566855.1261 ,0.0000 ,0.8231 ,0.8737 ,85.2351 ,20823.9394 ,
1983Q1,-4576.7958 ,107.7578 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1507 ,0.0149 ,0.7330 ,1017053.9424 ,0.6939 ,95143.1913 ,-622.0841 ,0.1629 ,137121.2609 ,0.1639 ,265800.3649 ,5226.7216 ,0.0089 ,0.4550 ,290794.5898 ,0.4978 ,18601.1326 ,5655.1182 ,0.0097 ,0.0318 ,9.4113 ,-30115.8412 ,0.0000 ,0.0000 ,-0.0516 ,-0.0516 ,207765.9640 ,-7098.1081 ,-0.0122 ,260678.7487 ,0.4462 ,-11514.7086 ,-0.0197 ,83628.4827 ,0.1431 ,61.5721 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0210 ,0.0173 ,23017.7331 ,0.0394 ,0.7328 ,124370.7753 ,169719.3316 ,11078188.4629 ,118425.3734 ,107708.2400 ,110459.7738 ,7.7663 ,105990.3298 ,1739399.6483 ,12.6095 ,14.2646 ,20.4247 ,0.9359 ,168987.3952 ,180559.4906 ,-198160.8329 ,-586.1042 ,-0.0010 ,20160.9637 ,0.0345 ,0.7203 ,371243.0506 ,515409.4966 ,447036.1530 ,-52955.6846 ,-0.0906 ,620635.6676 ,0.4148 ,-2559.9011 ,-6171.2386 ,100097.9288 ,0.1713 ,11.6387 ,0.0069 ,-3990.6916 ,20415.6014 ,66903.3197 ,0.1145 ,0.0000 ,1.1546 ,53.0000 ,56486.9192 ,0.0967 ,124717.0545 ,17029.6173 ,0.0292 ,6630.7429 ,0.0114 ,0.2135 ,0.1954 ,0.3825 ,0.3829 ,10717.1334 ,0.0673 ,0.0905 ,319953.5413 ,8983166.4455 ,2.9706 ,0.8210 ,164996.7036 ,200975.0919 ,0.6984 ,584206.4245 ,0.0000 ,836494.4518 ,0.0000 ,856991.5869 ,0.6309 ,527719.5053 ,0.9761 ,584206.4245 ,0.0000 ,0.8280 ,0.8714 ,85.8169 ,20915.5052 ,
1983Q2,-2312.7120 ,110.8264 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.2005 ,0.0147 ,0.7136 ,1027379.2266 ,0.7069 ,97134.7988 ,-484.5027 ,0.1621 ,137415.0175 ,0.1629 ,277735.8252 ,4315.7922 ,0.0072 ,0.4635 ,298623.8791 ,0.4984 ,18599.3904 ,5832.0833 ,0.0097 ,0.0310 ,9.3751 ,-30478.6725 ,0.0000 ,0.0000 ,-0.0509 ,-0.0509 ,213745.3646 ,-6390.5444 ,-0.0107 ,268145.2066 ,0.4475 ,-11879.2821 ,-0.0198 ,85255.5168 ,0.1423 ,62.6330 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0201 ,0.0206 ,24088.1281 ,0.0402 ,0.7454 ,126451.7909 ,169632.1132 ,11137038.6914 ,118734.5041 ,107808.0000 ,110634.0059 ,7.8239 ,106788.7960 ,1740628.2454 ,12.5470 ,14.2876 ,20.1121 ,0.9482 ,174380.8998 ,183897.8466 ,-200473.5448 ,1347.1657 ,0.0022 ,21154.4098 ,0.0353 ,0.7353 ,378904.9717 ,515311.6962 ,456583.6245 ,-58715.1900 ,-0.0980 ,620954.8558 ,0.3056 ,375.4819 ,1228.5972 ,102464.4253 ,0.1710 ,11.4378 ,0.0074 ,-3659.8776 ,19893.9559 ,68690.7126 ,0.1146 ,-0.0002 ,1.1565 ,54.0000 ,58668.3736 ,0.0979 ,129443.4067 ,17167.2853 ,0.0287 ,6358.7864 ,0.0106 ,0.2160 ,0.1976 ,0.3874 ,0.3894 ,10926.5041 ,0.0682 ,0.0920 ,326793.4275 ,9212544.5327 ,3.0313 ,0.8377 ,170721.0221 ,203791.8025 ,0.7104 ,599207.1657 ,0.0000 ,843481.3799 ,0.0000 ,861151.9674 ,0.6408 ,540538.7921 ,0.9795 ,599207.1657 ,0.0000 ,0.8292 ,0.8976 ,86.2839 ,21076.4672 ,
1983Q3,-2476.9789 ,113.6696 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.2517 ,-0.0112 ,0.6918 ,1029000.3658 ,0.7228 ,99737.8324 ,-270.5013 ,0.1627 ,137985.3466 ,0.1632 ,288933.6643 ,3485.2217 ,0.0057 ,0.4715 ,305526.2828 ,0.4985 ,18507.8303 ,5803.0015 ,0.0095 ,0.0302 ,9.4765 ,-30850.4695 ,0.0000 ,0.0000 ,-0.0503 ,-0.0503 ,217677.6351 ,-5417.5238 ,-0.0088 ,274675.8132 ,0.4482 ,-12342.6392 ,-0.0201 ,87395.1932 ,0.1426 ,63.6819 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0202 ,0.0209 ,25432.9457 ,0.0415 ,0.7580 ,128987.0374 ,170178.4814 ,11195846.7859 ,118797.4458 ,107783.4500 ,110538.5772 ,7.8450 ,106499.5336 ,1740099.8027 ,12.6104 ,14.2952 ,19.7236 ,0.9792 ,179625.7515 ,183438.5860 ,-202950.5238 ,819.7379 ,0.0013 ,22236.3615 ,0.0363 ,0.7508 ,387018.3700 ,515480.8027 ,463842.3143 ,-62424.2946 ,-0.1019 ,617804.8048 ,-0.7485 ,395.5414 ,-528.4427 ,104213.7930 ,0.1701 ,11.7441 ,0.0080 ,-3296.7168 ,22445.5919 ,70253.7629 ,0.1146 ,-0.0003 ,1.1587 ,55.0000 ,60309.7876 ,0.0984 ,131586.1460 ,17662.1083 ,0.0288 ,6796.4185 ,0.0111 ,0.2147 ,0.1962 ,0.3960 ,0.3974 ,11013.9958 ,0.0695 ,0.0927 ,334854.6417 ,9438693.1409 ,3.1067 ,0.8564 ,176329.0347 ,205884.1779 ,0.7248 ,612842.0643 ,0.0000 ,845561.7798 ,0.0000 ,864212.2371 ,0.6534 ,552532.2768 ,0.9784 ,612842.0643 ,0.0000 ,0.8370 ,0.9284 ,86.9014 ,21129.4065 ,
1983Q4,-751.2721 ,110.6696 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.2727 ,-0.0231 ,0.6889 ,1039432.0007 ,0.7352 ,101813.9690 ,-514.9746 ,0.1617 ,138487.7646 ,0.1625 ,301446.1344 ,4649.3939 ,0.0074 ,0.4788 ,314033.7625 ,0.4988 ,18442.7163 ,6177.8631 ,0.0098 ,0.0293 ,9.6861 ,-31452.3048 ,0.0000 ,0.0000 ,-0.0500 ,-0.0500 ,228138.5114 ,-4428.6941 ,-0.0070 ,282581.4577 ,0.4488 ,-13009.5885 ,-0.0207 ,88804.3805 ,0.1410 ,64.7860 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0203 ,0.0193 ,27023.6107 ,0.0429 ,0.7702 ,130570.1067 ,169523.9103 ,11253412.2283 ,119207.8988 ,107941.5300 ,110835.5932 ,7.8943 ,107139.6881 ,1741374.9342 ,12.5844 ,14.3524 ,19.4239 ,1.0049 ,188227.6767 ,187312.3841 ,-203701.7958 ,1881.0390 ,0.0030 ,23038.8552 ,0.0366 ,0.7654 ,397160.1168 ,518880.5525 ,472681.0519 ,-70028.8488 ,-0.1112 ,617546.9161 ,2.1342 ,2721.3607 ,1275.1315 ,106674.5194 ,0.1694 ,11.8164 ,0.0081 ,-2632.3111 ,23952.2578 ,72246.4884 ,0.1147 ,-0.0002 ,1.1611 ,56.0000 ,61942.7993 ,0.0984 ,134825.7079 ,18678.7953 ,0.0297 ,7071.1001 ,0.0112 ,0.2141 ,0.1952 ,0.3985 ,0.4011 ,11266.3688 ,0.0702 ,0.0945 ,339551.9315 ,9669646.1119 ,3.1457 ,0.8785 ,185595.3656 ,211264.6419 ,0.7389 ,629633.2422 ,0.0000 ,852119.6166 ,0.0000 ,869227.0378 ,0.6662 ,567690.4429 ,0.9803 ,629633.2422 ,0.0000 ,0.8428 ,0.9515 ,87.5426 ,21269.5670 ,
1984Q1,534.5637 ,111.4429 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.2788 ,-0.0330 ,0.6961 ,1054212.9979 ,0.7458 ,103669.2130 ,-947.6550 ,0.1597 ,138998.6290 ,0.1612 ,315446.1370 ,5990.9260 ,0.0092 ,0.4860 ,323432.9938 ,0.4983 ,19029.6699 ,6418.9439 ,0.0099 ,0.0293 ,9.7138 ,-32036.3064 ,0.0000 ,0.0000 ,-0.0494 ,-0.0494 ,238027.0954 ,-3764.3958 ,-0.0058 ,291396.6874 ,0.4490 ,-13006.6366 ,-0.0200 ,90662.5764 ,0.1397 ,65.9399 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0187 ,0.0191 ,28271.9106 ,0.0436 ,0.7821 ,132860.1113 ,169882.0779 ,11310760.1840 ,118995.5281 ,107470.3700 ,110501.6034 ,8.0239 ,108536.2282 ,1742860.5912 ,12.1675 ,14.3437 ,19.0577 ,1.0267 ,196998.0838 ,191877.8448 ,-203167.2322 ,-494.3512 ,-0.0008 ,23291.2255 ,0.0359 ,0.7802 ,407973.8355 ,522925.7654 ,486530.2237 ,-71346.6090 ,-0.1099 ,623616.4368 ,2.3570 ,3501.6857 ,1485.6570 ,109682.8113 ,0.1690 ,11.2477 ,0.0083 ,1028.9149 ,29043.0238 ,74885.5153 ,0.1154 ,0.0004 ,1.1636 ,57.0000 ,63637.7602 ,0.0981 ,138400.9086 ,19899.3751 ,0.0307 ,7742.9728 ,0.0119 ,0.2132 ,0.1939 ,0.4028 ,0.4099 ,11525.1581 ,0.0714 ,0.0969 ,347368.9047 ,9904452.4685 ,3.2322 ,0.8964 ,198026.9987 ,220920.8686 ,0.7526 ,649033.7603 ,0.0000 ,862335.1531 ,0.0000 ,871453.2753 ,0.6788 ,585396.0001 ,0.9895 ,649033.7603 ,0.0000 ,0.8455 ,0.9662 ,88.1761 ,21410.0993 ,
1984Q2,-769.0860 ,112.1066 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.2707 ,0.0009 ,0.7027 ,1047814.4856 ,0.7549 ,105423.2448 ,-1080.9238 ,0.1614 ,139660.6124 ,0.1631 ,322160.4484 ,-1291.6261 ,-0.0020 ,0.4932 ,325390.8233 ,0.4982 ,19267.8080 ,6911.5913 ,0.0106 ,0.0295 ,9.3750 ,-32023.7501 ,0.0000 ,0.0000 ,-0.0490 ,-0.0490 ,242726.7612 ,-3436.8544 ,-0.0053 ,293367.0732 ,0.4492 ,-12755.9421 ,-0.0195 ,92667.3027 ,0.1419 ,66.8173 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0177 ,0.0165 ,28586.8957 ,0.0438 ,0.7942 ,132242.9734 ,166513.3296 ,11364165.9118 ,118974.4409 ,107360.9400 ,110342.5447 ,7.9776 ,106466.3716 ,1745027.1517 ,12.0825 ,14.3661 ,18.8385 ,1.0372 ,198442.0892 ,191333.6876 ,-203936.3182 ,704.3189 ,0.0011 ,22955.4706 ,0.0351 ,0.7931 ,413972.0605 ,521956.1921 ,489739.4889 ,-71443.5625 ,-0.1094 ,617487.4663 ,1.3760 ,2981.1614 ,2166.5605 ,110377.7611 ,0.1690 ,10.7875 ,0.0082 ,-1473.4049 ,26184.1033 ,75875.9749 ,0.1162 ,0.0006 ,1.1664 ,58.0000 ,63590.2980 ,0.0974 ,137265.5744 ,20567.5686 ,0.0315 ,7368.1404 ,0.0113 ,0.2102 ,0.1906 ,0.4049 ,0.4076 ,11613.5009 ,0.0726 ,0.0976 ,346828.9761 ,10109995.4832 ,3.2305 ,0.9055 ,196968.6843 ,217517.7909 ,0.7626 ,653146.0352 ,0.0000 ,856480.7979 ,0.0000 ,874621.5148 ,0.6883 ,589555.7373 ,0.9793 ,653146.0352 ,0.0000 ,0.8540 ,0.9735 ,88.4283 ,21388.3112 ,
1984Q3,2349.7161 ,107.0011 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.3048 ,-0.0056 ,0.6903 ,1057815.9863 ,0.7637 ,107034.7236 ,-1213.3406 ,0.1605 ,140156.0290 ,0.1623 ,334460.6635 ,4076.8225 ,0.0061 ,0.5014 ,332659.7708 ,0.4987 ,19844.3357 ,7580.8697 ,0.0114 ,0.0298 ,9.3749 ,-32893.5706 ,0.0000 ,0.0000 ,-0.0493 ,-0.0493 ,247322.0776 ,-3698.7174 ,-0.0055 ,299766.2002 ,0.4494 ,-13049.2349 ,-0.0196 ,93985.4886 ,0.1409 ,67.4987 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0159 ,0.0118 ,29194.8532 ,0.0438 ,0.8018 ,135243.0129 ,168670.9946 ,11419195.2473 ,119241.5283 ,107568.0900 ,110354.6020 ,8.0289 ,107170.0352 ,1746995.0879 ,11.7493 ,14.3850 ,18.6252 ,1.0564 ,205104.6155 ,194159.0996 ,-201586.6021 ,1745.8982 ,0.0026 ,23096.8056 ,0.0346 ,0.8025 ,419967.5084 ,523304.9239 ,497437.0650 ,-77359.8379 ,-0.1160 ,619836.6784 ,2.1278 ,4187.4307 ,1967.9362 ,112725.1652 ,0.1690 ,10.3941 ,0.0091 ,603.8179 ,29557.0030 ,78203.3585 ,0.1172 ,0.0010 ,1.1693 ,59.0000 ,64675.8584 ,0.0970 ,140502.5192 ,21065.0125 ,0.0316 ,7437.4569 ,0.0112 ,0.2106 ,0.1911 ,0.4111 ,0.4146 ,11673.4383 ,0.0745 ,0.0979 ,355038.5575 ,10292343.4586 ,3.3006 ,0.9195 ,205708.4335 ,223716.1026 ,0.7723 ,667036.4934 ,0.0000 ,863656.8867 ,0.0000 ,878607.2444 ,0.6975 ,602360.6350 ,0.9830 ,667036.4934 ,0.0000 ,0.8575 ,0.9946 ,88.6673 ,21470.2044 ,
1984Q4,5008.3617 ,103.8609 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.3300 ,-0.0090 ,0.6818 ,1064542.7229 ,0.7757 ,110040.0194 ,-1017.8661 ,0.1618 ,141852.3718 ,0.1633 ,347235.6836 ,4471.3127 ,0.0066 ,0.5106 ,339762.3875 ,0.4996 ,20527.0985 ,8030.2841 ,0.0118 ,0.0302 ,9.2444 ,-33214.8297 ,0.0000 ,0.0000 ,-0.0488 ,-0.0488 ,252069.3930 ,-3313.3690 ,-0.0049 ,306547.5578 ,0.4507 ,-12687.7313 ,-0.0187 ,97352.2881 ,0.1431 ,68.3570 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0145 ,0.0134 ,29901.4607 ,0.0440 ,0.8113 ,137750.4734 ,169787.3123 ,11474790.6071 ,119685.5126 ,107792.9500 ,110572.0516 ,8.0587 ,107371.2589 ,1747007.3130 ,10.9646 ,14.4331 ,18.4352 ,1.0736 ,210288.5562 ,195870.1037 ,-196578.2404 ,1633.1441 ,0.0024 ,23710.5903 ,0.0349 ,0.8134 ,426651.5478 ,524542.0378 ,505183.3676 ,-79191.4694 ,-0.1164 ,621092.1171 ,186.2331 ,2276.7228 ,12.2251 ,114931.8022 ,0.1690 ,10.1236 ,0.0099 ,3375.2176 ,32478.6722 ,80793.6628 ,0.1188 ,0.0014 ,1.1725 ,60.0000 ,66159.9065 ,0.0973 ,142610.7930 ,20951.5959 ,0.0308 ,7701.1361 ,0.0113 ,0.2097 ,0.1898 ,0.4166 ,0.4200 ,11892.5626 ,0.0761 ,0.0994 ,361864.6815 ,10501999.1026 ,3.3570 ,0.9357 ,213663.7738 ,228348.7759 ,0.7829 ,680093.9810 ,0.0000 ,868672.6192 ,0.0000 ,883757.8029 ,0.7067 ,613934.0745 ,0.9829 ,680093.9810 ,0.0000 ,0.8634 ,1.0156 ,89.1726 ,21551.4650 ,
1985Q1,-1229.9545 ,102.7211 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.3503 ,-0.0322 ,0.6767 ,1071191.1555 ,0.7883 ,112094.1061 ,-703.7639 ,0.1624 ,142196.2758 ,0.1634 ,358747.1976 ,3033.4971 ,0.0044 ,0.5196 ,346418.1215 ,0.5018 ,21077.6755 ,8645.7822 ,0.0125 ,0.0305 ,9.1393 ,-33912.0675 ,0.0000 ,0.0000 ,-0.0491 ,-0.0491 ,255692.8804 ,-3210.3240 ,-0.0046 ,312506.0540 ,0.4527 ,-12834.3920 ,-0.0186 ,99259.7141 ,0.1438 ,69.5016 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0131 ,0.0162 ,30701.7436 ,0.0445 ,0.8244 ,138330.1044 ,167788.4290 ,11527831.1300 ,119535.5132 ,107483.5200 ,110310.3734 ,8.0973 ,106832.1123 ,1749531.4272 ,11.0015 ,14.4348 ,18.1969 ,1.1023 ,221416.1455 ,200862.5983 ,-197808.1949 ,242.9421 ,0.0004 ,25137.1820 ,0.0364 ,0.8267 ,437064.1079 ,528704.9534 ,515754.2846 ,-75621.1978 ,-0.1095 ,623894.3900 ,1.7340 ,4376.8326 ,2524.1141 ,116904.1204 ,0.1693 ,9.8470 ,0.0106 ,-1472.8966 ,29114.7848 ,82280.9489 ,0.1192 ,0.0004 ,1.1758 ,61.0000 ,67251.1095 ,0.0974 ,145180.5675 ,20932.6932 ,0.0303 ,7785.5535 ,0.0113 ,0.2103 ,0.1901 ,0.4222 ,0.4252 ,12051.9932 ,0.0772 ,0.1008 ,367448.2646 ,10741090.3265 ,3.4186 ,0.9564 ,219943.2489 ,229977.3831 ,0.7933 ,690392.2544 ,0.0000 ,870328.5572 ,0.0000 ,886826.3991 ,0.7160 ,623141.1449 ,0.9814 ,690392.2544 ,0.0000 ,0.8682 ,1.0375 ,89.9234 ,21701.6609 ,
1985Q2,5207.3387 ,101.2286 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.3386 ,-0.0506 ,0.6860 ,1078709.1493 ,0.7952 ,114206.2464 ,-1097.2993 ,0.1618 ,143619.6398 ,0.1634 ,373109.5596 ,5707.5318 ,0.0081 ,0.5286 ,355410.9103 ,0.5036 ,21583.2585 ,9005.9640 ,0.0128 ,0.0306 ,9.2356 ,-34619.3207 ,0.0000 ,0.0000 ,-0.0491 ,-0.0491 ,263495.2471 ,-2576.1574 ,-0.0037 ,320791.5895 ,0.4545 ,-13036.0623 ,-0.0185 ,101170.1841 ,0.1433 ,70.4404 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0129 ,0.0117 ,32043.1633 ,0.0454 ,0.8325 ,141999.0452 ,170565.1806 ,11583117.9994 ,119590.3473 ,107621.3400 ,110267.9688 ,8.1687 ,107776.3848 ,1749257.0807 ,10.8337 ,14.4507 ,17.9995 ,1.1056 ,220657.9026 ,199584.0062 ,-192600.8562 ,2229.8719 ,0.0032 ,26741.2197 ,0.0379 ,0.8364 ,445905.5019 ,533101.7531 ,525783.7332 ,-81072.5037 ,-0.1149 ,628600.0705 ,-2.5817 ,708.2888 ,-274.3465 ,120099.7524 ,0.1702 ,9.8423 ,0.0109 ,2977.4668 ,32112.9161 ,84067.4270 ,0.1191 ,-0.0001 ,1.1793 ,62.0000 ,68736.1143 ,0.0974 ,149486.4023 ,21147.0762 ,0.0300 ,7938.7996 ,0.0112 ,0.2118 ,0.1918 ,0.4249 ,0.4296 ,11969.0073 ,0.0780 ,0.1001 ,373565.1877 ,10943022.9998 ,3.4711 ,0.9652 ,223635.3694 ,231696.9223 ,0.8028 ,705796.5491 ,0.0000 ,879125.1431 ,0.0000 ,890980.5819 ,0.7247 ,637060.4348 ,0.9867 ,705796.5491 ,0.0000 ,0.8743 ,1.0425 ,90.5648 ,21853.3253 ,
1985Q3,6868.6603 ,100.4957 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.3027 ,-0.0630 ,0.7117 ,1092617.3658 ,0.8034 ,116277.7551 ,-1744.1140 ,0.1606 ,144731.8556 ,0.1630 ,387003.3621 ,5102.6975 ,0.0070 ,0.5345 ,364726.7849 ,0.5038 ,21944.2778 ,8872.5544 ,0.0123 ,0.0303 ,9.4160 ,-35164.4202 ,0.0000 ,0.0000 ,-0.0486 ,-0.0486 ,271794.6842 ,-1209.0711 ,-0.0017 ,329562.3648 ,0.4552 ,-13220.1423 ,-0.0183 ,103057.6128 ,0.1423 ,70.7922 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0136 ,0.0098 ,33955.3491 ,0.0469 ,0.8397 ,145883.6365 ,173739.9524 ,11641026.7718 ,119944.7266 ,107986.1600 ,110499.3049 ,8.2218 ,108655.9536 ,1750002.1216 ,10.6427 ,14.4568 ,17.7286 ,1.0821 ,221582.6073 ,204772.6806 ,-185732.1958 ,2271.2145 ,0.0031 ,27934.6096 ,0.0386 ,0.8446 ,455220.1744 ,538948.7295 ,536252.0365 ,-86956.2154 ,-0.1201 ,634884.7657 ,2.7054 ,2015.6384 ,745.0409 ,123477.2876 ,0.1706 ,9.2597 ,0.0088 ,4597.4458 ,29679.1067 ,86007.6685 ,0.1188 ,-0.0004 ,1.1830 ,63.0000 ,70734.2773 ,0.0977 ,153851.8888 ,21408.5218 ,0.0296 ,8416.4378 ,0.0116 ,0.2125 ,0.1926 ,0.4297 ,0.4353 ,11958.5666 ,0.0787 ,0.0997 ,381465.6886 ,11136862.7163 ,3.5325 ,0.9647 ,226180.0531 ,234451.7873 ,0.8155 ,723994.6502 ,0.0000 ,887844.6852 ,0.0000 ,896642.0290 ,0.7358 ,653260.3729 ,0.9902 ,723994.6502 ,0.0000 ,0.8795 ,1.0334 ,90.8105 ,22049.4141 ,
